Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,connected,armed,guided,manual_input,mode,system_status
1654044989.4555302,1126,1654044989,455068119,,True,True,False,True,POSCTL,4
1654044990.4554017,1127,1654044990,454874045,,True,True,False,True,POSCTL,4
1654044991.4541728,1128,1654044991,453725729,,True,True,False,True,POSCTL,4
1654044992.4539819,1129,1654044992,453548247,,True,True,False,True,POSCTL,4
1654044993.4548435,1130,1654044993,454361506,,True,True,False,True,POSCTL,4
1654044994.4557097,1131,1654044994,455218728,,True,True,False,True,POSCTL,4
1654044995.453607,1132,1654044995,453192431,,True,True,False,True,POSCTL,4
1654044996.4543688,1133,1654044996,453881338,,True,True,False,True,POSCTL,4
1654044997.4542184,1134,1654044997,453746281,,True,False,False,True,POSCTL,3
1654044998.4531856,1135,1654044998,452721855,,True,False,False,True,POSCTL,3
1654044999.4538968,1136,1654044999,453421243,,True,False,False,True,POSCTL,3
1654045000.4537241,1137,1654045000,453286817,,True,False,False,True,POSCTL,3
1654045001.4545362,1138,1654045001,454068483,,True,False,False,True,POSCTL,3
1654045002.4553537,1139,1654045002,454917704,,True,False,False,True,POSCTL,3
1654045003.4551933,1140,1654045003,454782056,,True,False,False,True,POSCTL,3
1654045004.4540448,1141,1654045004,453588092,,True,False,False,True,POSCTL,3
1654045005.4549441,1142,1654045005,454458110,,True,False,False,True,POSCTL,3
1654045006.4547715,1143,1654045006,454274202,,True,False,False,True,POSCTL,3
1654045007.4556353,1144,1654045007,455159738,,True,False,False,True,POSCTL,3
1654045008.455458,1145,1654045008,454975441,,True,False,False,True,POSCTL,3
1654045009.4552035,1146,1654045009,454788237,,True,False,False,True,POSCTL,3
1654045010.4540668,1147,1654045010,453606125,,True,False,False,True,POSCTL,3
1654045011.4539804,1148,1654045011,453511977,,True,False,False,True,POSCTL,3
1654045012.4547555,1149,1654045012,454281587,,True,False,False,True,POSCTL,3
1654045013.4545677,1150,1654045013,454114031,,True,False,False,True,POSCTL,3
1654045014.4535248,1151,1654045014,453032012,,True,False,False,True,POSCTL,3
1654045015.4532623,1152,1654045015,452847530,,True,False,False,True,POSCTL,3
1654045016.4541192,1153,1654045016,453650752,,True,False,False,True,POSCTL,3
1654045017.454017,1154,1654045017,453532214,,True,False,False,True,POSCTL,3
1654045018.4547584,1155,1654045018,454305417,,True,False,False,True,POSCTL,3
1654045019.4556518,1156,1654045019,455178435,,True,False,False,True,POSCTL,3
1654045020.4554262,1157,1654045020,454964453,,True,False,False,True,POSCTL,3
1654045021.4543598,1158,1654045021,453821230,,True,False,False,True,POSCTL,3
1654045022.4541116,1159,1654045022,453655322,,True,False,False,True,POSCTL,3
1654045023.456011,1160,1654045023,455492784,,True,False,False,True,POSCTL,3
1654045024.4548068,1161,1654045024,454330006,,True,False,False,True,POSCTL,3
1654045025.4547145,1162,1654045025,454214561,,True,False,False,True,POSCTL,3
1654045026.454588,1163,1654045026,454018338,,True,False,False,True,POSCTL,3
1654045027.4543736,1164,1654045027,453887375,,True,False,False,True,POSCTL,3
1654045028.456173,1165,1654045028,455671689,,True,False,False,True,POSCTL,3
1654045029.456002,1166,1654045029,455504540,,True,False,False,True,POSCTL,3
1654045030.4557226,1167,1654045030,455335058,,True,False,False,True,POSCTL,3
1654045031.455659,1168,1654045031,455196039,,True,False,False,True,POSCTL,3
1654045032.4554691,1169,1654045032,455022594,,True,False,False,True,POSCTL,3
1654045033.4564366,1170,1654045033,455874797,,True,False,False,True,POSCTL,3
1654045034.4542408,1171,1654045034,453743241,,True,False,False,True,POSCTL,3
1654045035.455989,1172,1654045035,455504222,,True,False,False,True,POSCTL,3
1654045036.4550488,1173,1654045036,454418925,,True,False,False,True,POSCTL,3
1654045037.4537086,1174,1654045037,453278480,,True,False,False,True,POSCTL,3
1654045038.4535882,1175,1654045038,453082424,,True,False,False,True,POSCTL,3
1654045039.4563892,1176,1654045039,455862608,,True,False,False,True,POSCTL,3
1654045040.4560602,1177,1654045040,455668330,,True,False,False,True,POSCTL,3
1654045041.4558249,1178,1654045041,455486681,,True,False,False,True,POSCTL,3
1654045042.4537086,1179,1654045042,453362569,,True,False,False,True,POSCTL,3
1654045043.4545174,1180,1654045043,454171198,,True,False,False,True,POSCTL,3
1654045044.4543056,1181,1654045044,453980013,,True,False,False,True,POSCTL,3
1654045045.4553509,1182,1654045045,454873382,,True,False,False,True,POSCTL,3
1654045046.4541879,1183,1654045046,453755974,,True,False,False,True,POSCTL,3
1654045047.45401,1184,1654045047,453580955,,True,False,False,True,POSCTL,3
1654045048.4548612,1185,1654045048,454382418,,True,False,False,True,POSCTL,3
1654045049.4538138,1186,1654045049,453296213,,True,False,False,True,POSCTL,3
1654045050.4555166,1187,1654045050,455031509,,True,False,False,True,POSCTL,3
1654045051.4552772,1188,1654045051,454839120,,True,False,False,True,POSCTL,3
1654045052.455178,1189,1654045052,454723526,,True,False,False,True,POSCTL,3
1654045053.4560595,1190,1654045053,455599433,,True,False,False,True,POSCTL,3
1654045054.4558113,1191,1654045054,455385451,,True,False,False,True,POSCTL,3
1654045055.4556246,1192,1654045055,455167210,,True,False,False,True,POSCTL,3
1654045056.4545286,1193,1654045056,454043005,,True,False,False,True,POSCTL,3
1654045057.45534,1194,1654045057,454831172,,True,False,False,True,POSCTL,3
1654045058.4541929,1195,1654045058,453725967,,True,False,False,True,POSCTL,3
1654045059.454984,1196,1654045059,454532263,,True,False,False,True,POSCTL,3
1654045060.4568617,1197,1654045060,456359725,,True,False,False,True,POSCTL,3
1654045061.4546537,1198,1654045061,454162095,,True,False,False,True,POSCTL,3
1654045062.4546273,1199,1654045062,454078298,,True,False,False,True,POSCTL,3
1654045063.455377,1200,1654045063,454890131,,True,False,False,True,POSCTL,3
1654045064.4561803,1201,1654045064,455685982,,True,False,False,True,POSCTL,3
1654045065.45495,1202,1654045065,454494833,,True,False,False,True,POSCTL,3
1654045066.4547946,1203,1654045066,454338759,,True,False,False,True,POSCTL,3
1654045067.4556534,1204,1654045067,455158795,,True,False,False,True,POSCTL,3
1654045068.4565613,1205,1654045068,456008665,,True,False,False,True,POSCTL,3
1654045069.4542954,1206,1654045069,453862572,,True,False,False,True,POSCTL,3
1654045070.4541488,1207,1654045070,453685886,,True,False,False,True,POSCTL,3
1654045071.4549983,1208,1654045071,454499700,,True,False,False,True,POSCTL,3
1654045072.4536777,1209,1654045072,453360385,,True,False,False,True,POSCTL,3
1654045073.4565105,1210,1654045073,456112458,,True,False,False,True,POSCTL,3
1654045074.4563282,1211,1654045074,455944624,,True,False,False,True,POSCTL,3
1654045075.4541461,1212,1654045075,453800364,,True,False,False,True,POSCTL,3
1654045076.4560397,1213,1654045076,455635086,,True,False,False,True,POSCTL,3
1654045077.4549472,1214,1654045077,454497974,,True,False,False,True,POSCTL,3
1654045078.4558485,1215,1654045078,455321955,,True,False,False,True,POSCTL,3
1654045079.454581,1216,1654045079,454157270,,True,False,False,True,POSCTL,3
1654045080.4553797,1217,1654045080,454960899,,True,False,False,True,POSCTL,3
1654045081.4552262,1218,1654045081,454792361,,True,False,False,True,POSCTL,3
1654045082.4573205,1219,1654045082,456666879,,True,False,False,True,POSCTL,3
1654045083.4573264,1220,1654045083,456500212,,True,False,False,True,POSCTL,3
1654045084.4547539,1221,1654045084,454298989,,True,False,False,True,POSCTL,3
1654045085.4566395,1222,1654045085,456137896,,True,False,False,True,POSCTL,3
1654045086.45643,1223,1654045086,455987969,,True,False,False,True,POSCTL,3
1654045087.4551969,1224,1654045087,454779931,,True,False,False,True,POSCTL,3
1654045088.4552267,1225,1654045088,454711375,,True,False,False,True,POSCTL,3
1654045089.4549031,1226,1654045089,454455838,,True,False,False,True,POSCTL,3
1654045090.4548202,1227,1654045090,454311393,,True,False,False,True,POSCTL,3
1654045091.4567118,1228,1654045091,456177262,,True,False,False,True,POSCTL,3
1654045092.455455,1229,1654045092,454981484,,True,False,False,True,POSCTL,3
1654045093.4563081,1230,1654045093,455810817,,True,False,False,True,POSCTL,3
1654045094.4551036,1231,1654045094,454625909,,True,False,False,True,POSCTL,3
1654045095.4559085,1232,1654045095,455447482,,True,False,False,True,POSCTL,3
1654045096.4567895,1233,1654045096,456298741,,True,False,False,True,POSCTL,3
1654045097.4546068,1234,1654045097,454145851,,True,False,False,True,POSCTL,3
1654045098.4554262,1235,1654045098,454960092,,True,False,False,True,POSCTL,3
1654045099.456296,1236,1654045099,455813998,,True,False,False,True,POSCTL,3
1654045100.45511,1237,1654045100,454619257,,True,False,False,True,POSCTL,3
1654045101.4548635,1238,1654045101,454416534,,True,False,False,True,POSCTL,3
1654045102.4547489,1239,1654045102,454327145,,True,False,False,True,POSCTL,3
1654045103.4566052,1240,1654045103,456144403,,True,False,False,True,POSCTL,3
1654045104.4554,1241,1654045104,454946551,,True,False,False,True,POSCTL,3
1654045105.4573407,1242,1654045105,456782198,,True,False,False,True,POSCTL,3
1654045106.4561071,1243,1654045106,455615920,,True,False,False,True,POSCTL,3
1654045107.4568663,1244,1654045107,456416049,,True,False,False,True,POSCTL,3
1654045108.4567833,1245,1654045108,456319789,,True,False,False,True,POSCTL,3
1654045109.45451,1246,1654045109,454092326,,True,False,False,True,POSCTL,3
1654045110.4563951,1247,1654045110,455927066,,True,False,False,True,POSCTL,3
1654045111.456297,1248,1654045111,455764973,,True,False,False,True,POSCTL,3
1654045112.4550629,1249,1654045112,454593342,,True,False,False,True,POSCTL,3
1654045113.4558733,1250,1654045113,455423546,,True,False,False,True,POSCTL,3
1654045114.4556777,1251,1654045114,455253860,,True,False,False,True,POSCTL,3
1654045115.4555619,1252,1654045115,455094304,,True,False,False,True,POSCTL,3
1654045116.4574819,1253,1654045116,456933396,,True,False,False,True,POSCTL,3
1654045117.455064,1254,1654045117,454716673,,True,False,False,True,POSCTL,3
1654045118.45694,1255,1654045118,456559894,,True,False,False,True,POSCTL,3
1654045119.455722,1256,1654045119,455403635,,True,False,False,True,POSCTL,3
1654045120.4545846,1257,1654045120,454237356,,True,False,False,True,POSCTL,3
1654045121.4574556,1258,1654045121,457047652,,True,False,False,True,POSCTL,3
1654045122.4565344,1259,1654045122,455938466,,True,False,False,True,POSCTL,3
1654045123.4573298,1260,1654045123,456752447,,True,False,False,True,POSCTL,3
1654045124.4572937,1261,1654045124,456628113,,True,False,False,True,POSCTL,3
1654045125.4560916,1262,1654045125,455453427,,True,False,False,True,POSCTL,3
1654045126.455708,1263,1654045126,455290242,,True,False,False,True,POSCTL,3
1654045127.4575906,1264,1654045127,457070926,,True,False,False,True,POSCTL,3
1654045128.457434,1265,1654045128,456898796,,True,False,False,True,POSCTL,3
1654045129.457251,1266,1654045129,456729036,,True,False,False,True,POSCTL,3
1654045130.4550452,1267,1654045130,454585035,,True,False,False,True,POSCTL,3
1654045131.4559321,1268,1654045131,455406183,,True,False,False,True,POSCTL,3
1654045132.4556878,1269,1654045132,455215108,,True,False,False,True,POSCTL,3
1654045133.4554949,1270,1654045133,455051293,,True,False,False,True,POSCTL,3
1654045134.4554853,1271,1654045134,454879459,,True,False,False,True,POSCTL,3
