Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,rssi,channels_0,channels_1,channels_2,channels_3,channels_4,channels_5,channels_6,channels_7,channels_8,channels_9,channels_10,channels_11,channels_12,channels_13,channels_14,channels_15,channels_16,channels_17
1654043859.5342844,43,1654043859,533648367,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043859.5812302,44,1654043859,580615052,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043859.6332192,45,1654043859,632686923,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043859.6897333,46,1654043859,682724941,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043859.732354,47,1654043859,731757219,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043859.7821715,48,1654043859,781714904,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043859.8330815,49,1654043859,832666589,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043859.883072,50,1654043859,882599867,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043859.9320498,51,1654043859,931620830,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043859.9820654,52,1654043859,981667237,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043860.0330706,53,1654043860,32642200,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043860.0822837,54,1654043860,81592848,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043860.1329968,55,1654043860,132580107,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043860.1830106,56,1654043860,182574404,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043860.2319667,57,1654043860,231549626,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043860.2829568,58,1654043860,282545348,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043860.3329961,59,1654043860,332557441,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043860.3810751,60,1654043860,380479496,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043860.4330306,61,1654043860,432551126,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043860.482025,62,1654043860,481539218,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043860.5329528,63,1654043860,532511144,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043860.5829897,64,1654043860,582550089,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043860.631938,65,1654043860,631500144,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043860.6829658,66,1654043860,682530218,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043860.7321172,67,1654043860,731464959,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043860.782301,68,1654043860,781620663,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043860.8329434,69,1654043860,832492792,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043860.8807666,70,1654043860,880483774,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043860.9329402,71,1654043860,932496922,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043860.980722,72,1654043860,980436681,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043861.0328321,73,1654043861,32407255,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043861.0838997,74,1654043861,83408329,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043861.1322634,75,1654043861,131388533,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043861.1819096,76,1654043861,181495792,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043861.232826,77,1654043861,232412903,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043861.2806623,78,1654043861,280389366,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043861.3328762,79,1654043861,332437088,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043861.3837967,80,1654043861,383353459,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043861.4328232,81,1654043861,432390366,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043861.4828265,82,1654043861,482386366,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043861.531774,83,1654043861,531339292,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043861.5840306,84,1654043861,583358051,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043861.6321971,85,1654043861,631420829,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043861.6828392,86,1654043861,682414051,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043861.732017,87,1654043861,731392032,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043861.7827191,88,1654043861,782281366,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043861.833721,89,1654043861,833298977,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043861.881767,90,1654043861,881377366,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043861.9327095,91,1654043861,932273699,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043861.982693,92,1654043861,982274384,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043862.0336602,93,1654043862,33251440,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043862.0827155,94,1654043862,82266458,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043862.1338665,95,1654043862,133226532,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043862.1818442,96,1654043862,181324365,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043862.2330256,97,1654043862,232347217,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043862.283869,98,1654043862,283200884,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043862.3317442,99,1654043862,331279032,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043862.383967,100,1654043862,383235310,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043862.4317675,101,1654043862,431299291,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043862.4836218,102,1654043862,483206717,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043862.5318935,103,1654043862,531264384,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043862.5828145,104,1654043862,582188421,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043862.6336498,105,1654043862,633226310,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043862.6825674,106,1654043862,682159513,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043862.7327123,107,1654043862,732229124,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043862.7835753,108,1654043862,783155976,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043862.831652,109,1654043862,831214772,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043862.882562,110,1654043862,882130847,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043862.9336278,111,1654043862,933170180,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043862.9819143,112,1654043862,981145865,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043863.0328112,113,1654043863,32172439,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043863.0824912,114,1654043863,82108606,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043863.1325815,115,1654043863,132133828,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043863.1835063,116,1654043863,183078532,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043863.2315595,117,1654043863,231126735,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043863.282503,118,1654043863,282070698,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043863.33157,119,1654043863,331124828,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043863.3824804,120,1654043863,382080217,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043863.4314706,121,1654043863,431069791,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043863.4834862,122,1654043863,483037642,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043863.5314546,123,1654043863,531048550,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043863.582655,124,1654043863,582021383,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043863.633469,125,1654043863,632999772,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043863.6814706,126,1654043863,681009290,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043863.7336693,127,1654043863,732978716,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043863.7835546,128,1654043863,783018513,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043863.8314898,129,1654043863,831056957,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043863.883379,130,1654043863,882982476,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043863.931405,131,1654043863,931006790,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043863.9826999,132,1654043863,981972698,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043864.0333898,133,1654043864,32952216,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043864.0823274,134,1654043864,81930568,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043864.132466,135,1654043864,132010290,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043864.1836026,136,1654043864,182933198,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043864.2315369,137,1654043864,230955605,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043864.2823446,138,1654043864,281931531,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043864.331382,139,1654043864,330941364,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043864.3823693,140,1654043864,381951420,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043864.434322,141,1654043864,433881586,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043864.4824426,142,1654043864,481932290,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043864.5332716,143,1654043864,532836660,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043864.5833106,144,1654043864,582875994,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043864.63224,145,1654043864,631813031,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043864.682287,146,1654043864,681859308,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043864.7332754,147,1654043864,732825845,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043864.7814486,148,1654043864,780760216,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043864.8340018,149,1654043864,833066456,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043864.8832777,150,1654043864,882857475,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043864.932242,151,1654043864,931813493,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043864.9836252,152,1654043864,982855290,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043865.0322087,153,1654043865,31772493,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043865.0824583,154,1654043865,81818790,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043865.1332755,155,1654043865,132788382,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043865.1811423,156,1654043865,180695327,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043865.233244,157,1654043865,232748715,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043865.2843661,158,1654043865,283734327,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043865.3322506,159,1654043865,331823364,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043865.3822088,160,1654043865,381774104,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043865.4332705,161,1654043865,432804604,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043865.4821782,162,1654043865,481751808,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043865.5331805,163,1654043865,532729789,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043865.5810628,164,1654043865,580677363,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043865.6321082,165,1654043865,631695882,,40,1494,1493,986,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043865.6821706,166,1654043865,681756234,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043865.7335017,167,1654043865,732769956,,40,1494,1494,986,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043865.7813833,168,1654043865,780686474,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043865.8334572,169,1654043865,832686511,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043865.881281,170,1654043865,880739363,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043865.9334035,171,1654043865,932689567,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043865.9832578,172,1654043865,982697400,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043866.0332456,173,1654043866,32649863,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043866.0841703,174,1654043866,83606048,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043866.133265,175,1654043866,132634104,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043866.1832387,176,1654043866,182641382,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043866.2322536,177,1654043866,231656159,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043866.2822566,178,1654043866,281686011,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043866.3332202,179,1654043866,332629530,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043866.3810048,180,1654043866,380556326,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043866.4332352,181,1654043866,432603437,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043866.483137,182,1654043866,482614863,,40,1494,1493,985,1493,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043866.5332649,183,1654043866,532623530,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043866.5810833,184,1654043866,580586178,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043866.6333108,185,1654043866,632696381,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043866.6832042,186,1654043866,682567196,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043866.7321875,187,1654043866,731626511,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043866.7834308,188,1654043866,782515140,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043866.833577,189,1654043866,832596215,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043866.8809571,190,1654043866,880533122,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043866.9331522,191,1654043866,932526418,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043866.9830372,192,1654043866,982499881,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043867.0332043,193,1654043867,32592492,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043867.0843246,194,1654043867,83456714,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043867.1321247,195,1654043867,131537474,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043867.1829476,196,1654043867,182433844,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043867.234024,197,1654043867,233457325,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043867.2821088,198,1654043867,281552696,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043867.334025,199,1654043867,333434622,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043867.3813064,200,1654043867,380448807,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043867.4330516,201,1654043867,432497418,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043867.4812875,202,1654043867,480452696,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043867.5323381,203,1654043867,531474492,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043867.5829248,204,1654043867,582386807,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043867.6343136,205,1654043867,633371455,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043867.6820655,206,1654043867,681427066,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043867.7340755,207,1654043867,733362232,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043867.7830088,208,1654043867,782379362,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043867.8339977,209,1654043867,833380955,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043867.8829262,210,1654043867,882359640,,40,1494,1493,986,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043867.9349444,211,1654043867,934394677,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043867.9828048,212,1654043867,982299955,,40,1494,1493,986,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043868.0339985,213,1654043868,33374084,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043868.0820057,214,1654043868,81427121,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043868.133977,215,1654043868,133424010,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043868.1819437,216,1654043868,181356047,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043868.2339551,217,1654043868,233436954,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043868.2818062,218,1654043868,281317269,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043868.3342383,219,1654043868,333327769,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043868.3823807,220,1654043868,381428436,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043868.432816,221,1654043868,432256047,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043868.4819643,222,1654043868,481421084,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043868.5338764,223,1654043868,533319695,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043868.5837698,224,1654043868,583222047,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043868.6322086,225,1654043868,631294991,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043868.6819165,226,1654043868,681378713,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043868.7338777,227,1654043868,733252621,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043868.7827108,228,1654043868,782188973,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043868.8356748,229,1654043868,834710899,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043868.8828464,230,1654043868,882219695,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043868.9342077,231,1654043868,933225213,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043868.9818764,232,1654043868,981259454,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043869.0338128,233,1654043869,33219639,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043869.0818627,234,1654043869,81284917,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043869.1327918,235,1654043869,132208732,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043869.184141,236,1654043869,183136472,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043869.2318091,237,1654043869,231260843,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043869.2827532,238,1654043869,282187046,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043869.3343592,239,1654043869,333183343,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043869.3827057,240,1654043869,382111732,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043869.4327276,241,1654043869,432166028,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043869.4836717,242,1654043869,483132768,,40,1494,1493,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043869.5319805,243,1654043869,531160787,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043869.5821779,244,1654043869,581234750,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043869.6327827,245,1654043869,632158305,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
1654043869.6839173,246,1654043869,683090917,,40,1494,1494,985,1494,982,1494,1851,982,982,1094,2005,982,982,982,1494,1494,998,998
